time,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,wind_speed_80m,wind_speed_80m_previous_day1,wind_speed_80m_previous_day2,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_120m,wind_speed_120m_previous_day1,wind_speed_120m_previous_day2,wind_direction_100m,wind_direction_100m_previous_day1,wind_direction_100m_previous_day2,wind_gusts_10m,wind_gusts_10m_previous_day1,wind_gusts_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,surface_pressure,surface_pressure_previous_day1,surface_pressure_previous_day2
2026-02-14 15:00:00+00:00,1.03,0.96,2.8,0.79,2.42,5.04,0.81,2.49,5.17,0.83,2.54,5.28,227,255,232,1.9,1.8,5.6,-1.3,-1.9,0.6,956.9,956.9,958.7
2026-02-14 16:00:00+00:00,0.4,0.7,2.08,0.24,2.78,4.24,0.25,2.85,4.35,0.26,2.91,4.44,233,281,223,1.8,1.9,2.4,0.1,-1.0,1.0,957.3,957.4,958.8
2026-02-14 17:00:00+00:00,0.76,1.27,1.7,1.32,2.86,3.81,1.35,2.93,3.91,1.38,2.99,3.99,266,240,243,1.1,2.3,1.3,0.3,-2.3,1.0,957.8,957.8,959.2
2026-02-14 18:00:00+00:00,0.38,0.0,0.47,1.17,0.42,2.21,1.2,0.43,2.27,1.23,0.44,2.31,185,249,248,1.1,4.5,4.7,0.4,-1.0,1.0,957.7,957.2,959.1
2026-02-14 19:00:00+00:00,0.75,0.18,0.64,1.12,0.59,1.91,1.15,0.6,1.96,1.17,0.61,2.0,90,355,266,0.9,3.3,3.6,-0.1,-0.6,0.7,957.3,957.3,959.0
2026-02-14 20:00:00+00:00,1.45,0.4,0.76,2.79,1.13,0.65,2.86,1.16,0.67,2.92,1.18,0.68,78,7,77,2.5,2.3,2.6,-0.3,0.0,-0.6,956.9,957.7,958.6
2026-02-14 21:00:00+00:00,1.14,0.58,1.26,2.53,1.29,1.84,2.6,1.32,1.89,2.65,1.35,1.93,91,127,122,2.5,1.5,1.8,-0.5,-1.4,-0.9,956.7,957.3,958.2
2026-02-14 22:00:00+00:00,1.41,1.09,0.7,3.44,2.16,1.14,3.53,2.22,1.17,3.6,2.27,1.19,72,31,121,2.4,1.7,1.6,-1.5,-2.2,-0.4,956.2,956.8,957.8
2026-02-14 23:00:00+00:00,1.37,1.72,1.5,3.64,3.56,2.89,3.74,3.65,2.97,3.81,3.73,3.03,65,71,57,2.4,1.1,1.2,-1.8,-3.2,-1.8,956.3,956.6,957.6
2026-02-15 00:00:00+00:00,1.83,1.46,1.61,4.19,3.19,3.73,4.3,3.27,3.83,4.39,3.34,3.91,70,67,66,2.8,2.0,1.7,-1.7,-3.2,-2.6,956.6,956.1,957.7
2026-02-15 01:00:00+00:00,2.06,2.15,2.16,5.13,5.17,4.87,5.27,5.31,5.0,5.38,5.41,5.1,70,66,67,3.5,2.6,2.1,-1.8,-2.1,-2.5,956.6,956.6,958.0
2026-02-15 02:00:00+00:00,2.65,2.31,2.75,6.02,5.32,5.74,6.17,5.46,5.89,6.3,5.58,6.01,64,66,66,4.4,3.8,3.3,-1.8,-2.5,-2.2,957.2,956.7,958.1
2026-02-15 03:00:00+00:00,2.97,3.1,3.18,6.19,6.52,6.41,6.35,6.69,6.58,6.48,6.82,6.72,65,63,66,4.9,5.2,5.2,-0.6,-0.5,-0.8,957.7,957.7,958.7
2026-02-15 04:00:00+00:00,3.83,3.3,3.49,7.35,7.35,6.73,7.54,7.54,6.9,7.69,7.7,7.05,59,61,60,7.1,7.1,8.1,2.6,2.2,2.0,958.1,958.1,958.8
2026-02-15 05:00:00+00:00,4.25,4.26,4.51,8.89,7.56,7.54,9.12,7.75,7.73,9.31,7.91,7.89,60,58,54,8.3,8.3,11.0,3.7,3.6,3.4,957.6,957.9,958.4
2026-02-15 06:00:00+00:00,5.89,5.29,5.02,9.11,8.41,8.54,9.35,8.63,8.77,9.54,8.81,8.95,59,55,55,11.5,10.3,10.6,6.7,5.1,4.0,956.9,957.0,957.5
2026-02-15 07:00:00+00:00,6.89,7.01,5.79,9.22,9.52,9.37,9.46,9.76,9.61,9.66,9.96,9.81,62,56,53,12.8,11.7,12.6,7.6,6.6,5.1,956.3,956.0,956.7
2026-02-15 08:00:00+00:00,6.55,7.1,6.01,8.62,9.44,9.6,8.84,9.68,9.85,9.02,9.88,10.05,68,60,56,12.9,13.1,13.1,8.3,7.6,5.9,955.6,955.0,955.9
2026-02-15 09:00:00+00:00,6.09,6.48,6.76,8.03,8.68,9.34,8.24,8.91,9.58,8.41,9.09,9.78,71,65,61,12.1,13.3,13.2,9.1,8.3,6.6,955.3,954.9,955.5
2026-02-15 10:00:00+00:00,5.54,5.81,5.95,7.75,8.08,8.51,7.95,8.29,8.73,8.12,8.46,8.91,72,70,66,11.2,13.2,13.0,8.3,7.6,6.4,954.6,954.6,955.2
2026-02-15 11:00:00+00:00,4.98,5.0,5.02,8.04,7.96,7.87,8.25,8.17,8.08,8.42,8.33,8.24,75,74,76,9.7,12.6,12.4,7.1,6.3,5.3,954.1,954.3,955.0
2026-02-15 12:00:00+00:00,4.51,4.21,4.42,8.31,7.93,8.16,8.52,8.14,8.37,8.7,8.31,8.54,86,75,77,8.5,11.8,11.8,4.9,4.2,3.7,953.4,953.2,954.3
2026-02-15 13:00:00+00:00,3.87,3.8,4.16,7.56,7.54,8.02,7.76,7.74,8.23,7.92,7.9,8.4,87,79,80,7.5,10.0,10.7,2.6,2.0,2.0,952.8,952.8,954.2
2026-02-15 14:00:00+00:00,3.9,3.96,4.35,7.49,7.6,8.18,7.69,7.8,8.39,7.85,7.96,8.57,84,79,81,6.4,9.6,9.6,1.9,1.2,1.3,952.8,952.5,953.8
2026-02-15 15:00:00+00:00,3.67,4.05,4.42,7.17,7.86,8.01,7.36,8.06,8.22,7.51,8.23,8.39,83,79,80,6.5,9.6,9.8,1.6,1.1,1.4,953.0,952.4,953.7
2026-02-15 16:00:00+00:00,2.71,3.7,4.41,5.57,7.24,7.92,5.71,7.42,8.12,5.83,7.58,8.29,86,82,80,5.9,9.2,9.6,1.5,1.0,1.5,953.2,952.6,953.4
2026-02-15 17:00:00+00:00,2.1,3.11,4.0,4.29,6.05,7.45,4.4,6.21,7.64,4.49,6.34,7.8,91,87,81,4.4,7.9,9.2,1.6,1.5,1.2,953.3,952.9,953.1
2026-02-15 18:00:00+00:00,2.8,2.75,3.61,4.74,5.53,6.55,4.87,5.67,6.72,4.97,5.79,6.86,99,81,79,3.8,5.6,8.1,1.8,1.9,1.3,953.0,952.3,952.9
2026-02-15 19:00:00+00:00,3.0,2.47,3.54,5.78,5.13,6.51,5.93,5.26,6.68,6.05,5.37,6.82,72,76,79,5.2,5.4,8.1,1.6,2.2,1.3,952.4,952.0,952.5
2026-02-15 20:00:00+00:00,2.4,3.04,3.53,5.32,5.81,6.6,5.46,5.96,6.77,5.57,6.09,6.91,74,70,72,5.0,4.6,7.5,1.5,1.9,1.2,952.1,951.5,951.9
2026-02-15 21:00:00+00:00,3.4,3.15,3.38,6.22,6.02,6.45,6.38,6.18,6.61,6.52,6.31,6.75,78,78,74,5.3,5.0,7.2,1.7,1.9,1.3,951.6,951.4,951.7
2026-02-15 22:00:00+00:00,3.93,3.31,2.93,7.23,6.26,6.06,7.42,6.43,6.22,7.57,6.56,6.34,72,67,63,6.3,5.3,6.6,1.7,1.7,1.2,951.0,951.0,951.5
2026-02-15 23:00:00+00:00,3.74,3.37,3.06,7.46,6.45,5.8,7.66,6.61,5.95,7.81,6.75,6.07,66,74,73,6.4,6.0,5.9,1.2,1.5,1.5,951.0,951.0,951.2
2026-02-16 00:00:00+00:00,3.46,3.23,2.74,6.89,6.52,5.66,7.07,6.69,5.81,7.22,6.83,5.93,70,72,70,6.1,7.8,7.1,1.6,1.8,1.2,951.0,951.5,951.4
2026-02-16 01:00:00+00:00,2.9,3.48,2.6,6.07,6.64,5.51,6.22,6.81,5.65,6.35,6.95,5.77,66,60,77,5.6,8.5,5.8,1.0,1.8,1.1,950.9,951.7,951.3
2026-02-16 02:00:00+00:00,3.35,3.58,2.96,6.46,6.7,6.1,6.63,6.88,6.26,6.76,7.02,6.39,71,71,72,5.3,8.5,4.6,0.7,1.6,0.7,951.4,951.6,951.3
2026-02-16 03:00:00+00:00,3.86,3.64,3.85,6.57,6.35,6.6,6.74,6.51,6.77,6.88,6.65,6.91,70,72,71,6.1,7.5,4.6,2.1,2.7,2.0,952.1,951.7,952.0
2026-02-16 04:00:00+00:00,2.86,3.38,3.68,6.64,6.9,6.92,6.82,7.08,7.1,6.96,7.22,7.25,68,67,71,6.5,6.6,7.8,3.1,5.0,4.1,952.7,952.5,952.8
2026-02-16 05:00:00+00:00,3.82,4.33,4.1,5.89,5.69,5.61,6.04,5.84,5.76,6.17,5.96,5.87,71,62,60,7.0,7.4,7.8,4.7,6.9,6.1,952.9,952.8,952.9
2026-02-16 06:00:00+00:00,5.16,5.25,3.98,6.96,6.89,6.0,7.14,7.07,6.16,7.29,7.21,6.29,58,62,60,8.4,10.8,11.1,7.6,7.9,4.8,953.4,952.1,953.3
2026-02-16 07:00:00+00:00,5.61,5.67,4.14,7.34,7.4,5.5,7.53,7.59,5.64,7.69,7.75,5.76,57,60,53,10.7,11.8,11.3,8.5,9.2,6.7,953.2,951.8,953.0
2026-02-16 08:00:00+00:00,5.49,5.36,3.57,7.3,7.04,4.56,7.49,7.22,4.68,7.65,7.37,4.78,59,62,49,10.7,11.8,11.5,8.9,9.6,7.6,953.1,951.5,952.8
2026-02-16 09:00:00+00:00,5.02,4.74,4.03,6.68,6.47,5.23,6.85,6.64,5.36,6.99,6.78,5.48,55,65,51,10.3,11.8,11.4,9.4,9.1,8.2,952.8,951.3,952.9
2026-02-16 10:00:00+00:00,4.17,3.87,3.92,6.51,5.38,5.14,6.68,5.52,5.27,6.82,5.64,5.38,53,64,59,9.3,11.4,11.3,8.4,9.2,8.4,952.6,951.7,952.9
2026-02-16 11:00:00+00:00,2.85,3.31,3.78,5.36,5.12,5.99,5.5,5.26,6.14,5.62,5.36,6.27,62,65,55,7.2,11.1,10.9,7.9,8.3,7.7,952.4,951.5,952.9
2026-02-16 12:00:00+00:00,2.8,1.88,3.34,5.99,4.98,6.7,6.15,5.11,6.87,6.27,5.22,7.01,68,59,58,4.8,10.4,10.5,6.9,5.5,5.6,952.7,951.0,952.7
2026-02-16 13:00:00+00:00,2.16,2.3,2.11,5.59,5.73,5.47,5.73,5.88,5.61,5.85,6.0,5.73,66,63,62,4.9,8.5,8.9,4.7,4.5,3.1,952.6,951.2,952.8
2026-02-16 14:00:00+00:00,2.47,2.15,2.45,6.43,5.45,6.17,6.6,5.59,6.33,6.73,5.71,6.46,62,66,64,3.9,7.4,7.9,3.9,4.2,2.1,953.1,951.7,952.8
2026-02-16 15:00:00+00:00,2.93,2.06,2.95,7.07,5.42,6.76,7.25,5.56,6.93,7.4,5.68,7.08,69,68,64,4.9,6.8,6.9,4.0,3.3,1.8,953.3,951.9,953.2
2026-02-16 16:00:00+00:00,3.23,2.1,3.3,7.31,5.58,7.15,7.5,5.73,7.33,7.65,5.85,7.49,66,65,64,5.4,6.8,6.5,3.8,3.3,1.3,953.5,952.2,953.3
2026-02-16 17:00:00+00:00,2.75,1.8,2.95,6.59,5.23,6.78,6.76,5.37,6.95,6.9,5.48,7.1,66,62,63,5.3,6.7,6.9,3.5,3.1,0.7,953.6,952.7,953.4
2026-02-16 18:00:00+00:00,1.96,1.8,2.5,5.5,4.98,6.2,5.64,5.11,6.36,5.76,5.21,6.49,66,67,61,4.5,5.5,6.0,3.2,3.9,1.0,954.4,953.3,953.1
2026-02-16 19:00:00+00:00,2.52,1.81,2.36,6.17,4.86,5.91,6.33,4.99,6.06,6.46,5.09,6.19,73,64,62,4.2,5.6,6.1,3.5,3.9,0.8,954.5,953.5,953.3
2026-02-16 20:00:00+00:00,2.23,2.17,2.4,5.66,5.58,6.06,5.81,5.73,6.22,5.93,5.85,6.35,70,65,61,4.2,5.6,6.0,2.9,3.9,0.7,954.6,953.7,953.4
2026-02-16 21:00:00+00:00,2.0,2.38,2.4,5.23,5.95,6.11,5.37,6.11,6.26,5.48,6.23,6.39,65,65,61,3.8,5.5,5.9,2.8,3.7,0.4,954.8,954.2,953.7
2026-02-16 22:00:00+00:00,1.75,2.85,2.31,4.7,6.48,5.73,4.82,6.65,5.88,4.92,6.79,6.0,67,67,63,3.4,5.4,5.9,3.1,3.9,0.4,955.1,954.4,953.9
2026-02-16 23:00:00+00:00,1.97,2.53,2.35,5.14,5.89,5.92,5.28,6.05,6.07,5.39,6.17,6.2,64,69,60,3.3,5.2,5.8,3.4,3.8,0.6,955.8,954.9,954.3
2026-02-17 00:00:00+00:00,2.97,0.4,2.26,6.47,2.38,5.23,6.64,2.44,5.37,6.78,2.49,5.48,64,79,63,3.5,4.5,1.7,3.4,3.2,2.2,956.7,956.5,955.3
2026-02-17 01:00:00+00:00,2.28,0.6,2.16,5.53,2.0,5.32,5.68,2.06,5.46,5.79,2.1,5.57,76,86,63,5.2,3.9,2.3,3.2,3.5,2.3,957.2,957.1,956.3
2026-02-17 02:00:00+00:00,1.81,1.31,1.55,4.46,3.01,4.19,4.57,3.09,4.3,4.67,3.16,4.39,60,76,72,3.8,3.4,2.9,2.9,3.2,2.4,958.3,957.4,957.2
2026-02-17 03:00:00+00:00,2.98,2.06,1.25,5.26,4.33,3.3,5.4,4.44,3.39,5.51,4.54,3.46,67,71,74,4.8,2.7,2.8,3.1,3.5,2.4,959.5,958.2,957.8
2026-02-17 04:00:00+00:00,2.66,2.72,1.6,4.46,5.34,3.61,4.58,5.48,3.7,4.67,5.59,3.78,84,54,74,5.0,2.2,3.2,4.0,3.8,3.0,959.8,959.0,958.2
2026-02-17 05:00:00+00:00,2.63,3.36,2.14,4.9,5.9,4.69,5.03,6.05,4.81,5.14,6.18,4.91,65,59,65,5.1,1.8,4.0,5.6,3.7,3.8,960.5,959.7,958.6
2026-02-17 06:00:00+00:00,3.02,2.62,2.76,5.43,4.34,3.66,5.57,4.46,3.75,5.69,4.55,3.83,62,67,53,6.1,2.3,8.6,5.5,4.7,5.9,960.9,960.3,959.7
2026-02-17 07:00:00+00:00,3.36,2.97,2.92,4.87,4.94,4.42,4.99,5.07,4.53,5.1,5.17,4.62,61,68,79,6.5,3.1,10.1,6.0,5.8,5.6,960.8,960.3,959.7
2026-02-17 08:00:00+00:00,3.75,3.29,2.86,4.93,4.78,3.71,5.06,4.9,3.81,5.17,5.0,3.89,57,54,67,7.4,3.8,11.0,7.3,5.9,6.0,960.7,959.9,959.5
2026-02-17 09:00:00+00:00,3.87,3.34,3.4,4.91,4.96,4.7,5.04,5.09,4.82,5.14,5.2,4.92,53,55,59,8.0,4.1,11.4,9.2,5.9,6.2,960.6,960.3,959.7
2026-02-17 10:00:00+00:00,3.93,2.84,3.56,5.01,5.02,5.3,5.14,5.15,5.44,5.25,5.26,5.55,53,67,58,8.0,4.1,11.5,9.6,6.1,6.1,960.3,960.3,959.9
2026-02-17 11:00:00+00:00,4.03,2.88,3.52,5.82,4.8,5.45,5.97,4.92,5.59,6.1,5.02,5.71,51,62,68,7.9,4.1,11.3,8.8,6.6,5.7,960.2,960.6,959.8
2026-02-17 12:00:00+00:00,3.6,3.27,3.66,6.91,6.52,6.72,7.09,6.69,6.89,7.24,6.83,7.03,62,61,61,7.0,7.6,8.0,7.1,5.7,5.2,960.0,959.9,959.5
2026-02-17 13:00:00+00:00,3.52,2.96,3.36,7.28,6.68,7.02,7.47,6.85,7.2,7.62,6.99,7.35,65,66,62,6.3,6.2,6.7,5.9,4.3,3.9,960.5,960.0,959.8
2026-02-17 14:00:00+00:00,3.59,3.27,3.11,7.57,7.29,7.03,7.76,7.48,7.21,7.92,7.63,7.36,62,60,60,6.1,4.7,6.2,4.9,3.8,3.5,960.7,960.1,959.9
2026-02-17 15:00:00+00:00,3.58,3.65,2.91,7.7,7.86,6.78,7.9,8.07,6.95,8.06,8.24,7.1,61,59,59,6.2,4.0,6.2,4.2,3.6,3.0,960.8,960.4,959.7
2026-02-17 16:00:00+00:00,3.79,3.7,3.2,7.76,7.8,6.91,7.96,8.01,7.09,8.13,8.17,7.24,65,63,65,6.3,4.2,6.2,3.1,3.0,1.9,960.6,960.6,959.4
2026-02-17 17:00:00+00:00,3.87,3.27,3.45,7.7,7.13,7.07,7.9,7.32,7.25,8.06,7.47,7.4,65,65,66,6.4,4.2,6.3,1.9,2.1,0.9,960.2,960.1,959.0
2026-02-17 18:00:00+00:00,4.02,3.41,3.73,7.83,6.98,7.57,8.04,7.16,7.76,8.2,7.31,7.92,66,72,65,6.3,5.6,5.2,1.6,1.3,1.4,959.7,959.3,958.9
2026-02-17 19:00:00+00:00,3.8,3.7,4.42,7.32,7.07,8.41,7.51,7.25,8.63,7.67,7.4,8.81,68,69,62,6.7,6.7,5.3,1.3,0.5,0.8,959.2,958.5,958.4
2026-02-17 20:00:00+00:00,3.51,4.0,4.89,6.84,7.54,9.13,7.02,7.73,9.37,7.17,7.89,9.56,73,71,67,6.1,6.7,5.7,1.2,0.7,1.0,958.5,958.9,958.8
2026-02-17 21:00:00+00:00,3.85,3.41,4.2,7.2,6.58,7.82,7.39,6.75,8.02,7.54,6.89,8.19,74,76,78,6.2,6.2,6.3,1.5,1.1,0.8,958.4,958.5,958.4
2026-02-17 22:00:00+00:00,3.91,3.41,3.8,7.23,6.54,7.07,7.42,6.71,7.26,7.57,6.85,7.41,73,78,78,6.4,6.3,6.6,1.7,1.2,0.4,958.1,958.2,957.7
2026-02-17 23:00:00+00:00,4.2,3.85,3.85,7.55,6.86,6.99,7.74,7.03,7.17,7.9,7.18,7.32,81,84,82,7.0,6.8,6.7,1.8,1.3,0.7,958.6,957.8,957.6
2026-02-18 00:00:00+00:00,3.68,3.8,4.27,6.48,6.92,7.47,6.65,7.1,7.66,6.79,7.25,7.82,91,91,87,6.9,7.9,7.3,2.1,1.6,1.8,957.6,957.7,958.3
2026-02-18 01:00:00+00:00,4.16,3.48,4.49,7.52,6.38,7.72,7.71,6.55,7.92,7.87,6.69,8.08,80,90,86,6.9,9.8,7.4,1.7,1.7,1.8,957.6,957.3,958.0
2026-02-18 02:00:00+00:00,4.42,4.01,4.67,7.78,7.15,7.68,7.98,7.34,7.88,8.15,7.49,8.04,80,75,85,7.3,10.7,7.3,1.7,1.6,2.0,957.7,957.5,957.9
2026-02-18 03:00:00+00:00,5.02,5.0,5.42,7.93,7.85,7.93,8.13,8.06,8.13,8.3,8.22,8.3,82,83,74,8.4,10.7,9.4,2.9,3.1,3.1,957.9,957.9,958.5
2026-02-18 04:00:00+00:00,5.1,4.9,5.03,8.35,7.89,7.05,8.57,8.1,7.23,8.75,8.27,7.38,71,70,81,9.1,11.5,11.8,5.4,5.6,5.4,957.7,957.9,958.1
2026-02-18 05:00:00+00:00,7.0,5.89,5.51,9.79,8.33,7.44,10.05,8.54,7.63,10.26,8.72,7.79,61,63,68,12.6,14.4,13.6,8.5,8.8,8.3,957.5,957.3,957.4
2026-02-18 06:00:00+00:00,8.27,8.11,6.47,11.04,11.12,8.55,11.33,11.41,8.78,11.57,11.65,8.96,67,59,72,14.6,15.5,16.2,10.9,10.4,10.2,956.9,957.3,957.8
2026-02-18 07:00:00+00:00,7.98,7.39,6.94,10.54,9.85,9.02,10.82,10.11,9.25,11.04,10.32,9.44,71,70,71,14.9,15.9,17.6,12.8,12.4,12.4,956.2,956.4,956.5
2026-02-18 08:00:00+00:00,7.61,7.46,7.86,10.04,9.84,10.44,10.3,10.09,10.71,10.51,10.3,10.93,73,69,63,14.7,15.9,17.8,13.9,13.7,12.7,955.5,955.1,955.2
2026-02-18 09:00:00+00:00,7.35,7.27,8.16,9.7,9.71,10.99,9.95,9.96,11.28,10.15,10.17,11.51,70,71,65,14.0,15.2,17.6,14.0,13.9,12.9,954.8,954.8,954.6
2026-02-18 10:00:00+00:00,6.79,6.53,7.22,9.42,9.02,9.98,9.66,9.26,10.24,9.86,9.45,10.45,63,69,67,13.5,15.2,16.3,13.2,13.6,12.9,954.4,954.3,953.9
2026-02-18 11:00:00+00:00,5.98,6.27,6.17,9.44,9.84,9.45,9.69,10.09,9.69,9.89,10.3,9.89,62,59,68,12.0,14.8,14.1,11.7,11.9,11.9,953.8,953.4,953.4
2026-02-18 12:00:00+00:00,4.68,4.55,4.2,8.52,8.44,7.84,8.75,8.66,8.04,8.93,8.84,8.21,73,75,69,10.2,12.0,12.6,9.5,9.2,9.0,952.6,952.7,953.2
2026-02-18 13:00:00+00:00,4.04,3.35,3.44,7.79,6.9,6.97,7.99,7.08,7.15,8.15,7.23,7.3,73,72,78,7.8,8.5,9.6,7.3,5.9,5.3,952.4,952.0,952.7
2026-02-18 14:00:00+00:00,3.49,3.64,3.46,6.89,7.26,6.67,7.07,7.45,6.85,7.22,7.61,6.99,79,78,80,6.6,6.3,7.4,5.2,4.1,3.4,951.8,952.0,951.9
2026-02-18 15:00:00+00:00,3.58,3.36,3.73,7.26,6.4,7.42,7.45,6.56,7.61,7.6,6.7,7.77,77,87,78,5.8,5.3,5.5,4.5,3.1,3.4,951.5,951.0,951.4
2026-02-18 16:00:00+00:00,2.98,3.32,3.77,6.31,6.83,7.66,6.48,7.01,7.86,6.61,7.16,8.02,81,78,75,5.8,5.0,4.9,3.6,3.1,3.4,950.9,950.8,951.2
2026-02-18 17:00:00+00:00,3.22,3.09,3.23,6.17,5.9,6.96,6.33,6.05,7.14,6.46,6.18,7.29,85,89,79,5.4,5.4,5.0,2.9,2.7,2.7,950.1,950.2,950.9
2026-02-18 18:00:00+00:00,3.0,2.85,2.72,6.37,5.77,5.87,6.54,5.92,6.03,6.67,6.04,6.15,76,85,81,5.4,5.9,5.3,2.8,2.5,2.4,949.9,949.8,950.2
2026-02-18 19:00:00+00:00,2.73,2.92,3.17,5.56,6.01,6.42,5.7,6.17,6.59,5.82,6.3,6.73,82,79,78,5.4,6.6,5.2,2.2,2.5,2.1,949.4,949.8,950.0
2026-02-18 20:00:00+00:00,2.68,2.4,2.58,5.51,4.97,5.21,5.65,5.1,5.35,5.77,5.2,5.46,79,82,82,4.7,6.6,5.3,1.7,1.9,1.0,949.1,949.3,949.1
2026-02-18 21:00:00+00:00,2.46,2.69,2.71,5.73,4.99,5.51,5.88,5.12,5.66,6.0,5.22,5.77,72,86,79,4.6,6.7,5.2,1.4,2.0,0.9,949.0,949.1,948.9
2026-02-18 22:00:00+00:00,2.51,2.72,2.74,5.6,4.84,5.58,5.75,4.97,5.73,5.87,5.07,5.85,77,85,78,4.5,7.1,5.3,1.8,2.3,0.9,948.8,948.8,948.7
2026-02-18 23:00:00+00:00,2.38,2.73,2.29,5.43,5.03,4.74,5.57,5.16,4.86,5.68,5.27,4.97,71,81,78,4.5,7.2,4.8,1.9,2.5,1.3,948.7,948.6,948.5
2026-02-19 00:00:00+00:00,2.01,2.27,2.3,4.89,4.25,5.31,5.01,4.36,5.45,5.12,4.45,5.56,71,85,75,4.3,5.9,5.9,1.6,1.8,1.8,949.1,948.3,948.3
2026-02-19 01:00:00+00:00,2.13,1.91,2.37,4.95,4.36,5.79,5.08,4.48,5.94,5.19,4.57,6.07,77,74,68,4.0,5.9,5.7,1.4,1.6,2.1,949.2,948.9,948.7
2026-02-19 02:00:00+00:00,2.28,1.86,2.09,5.47,4.42,5.48,5.61,4.53,5.63,5.73,4.63,5.74,71,83,68,3.9,4.9,5.8,1.9,1.8,2.4,949.6,949.4,948.8
2026-02-19 03:00:00+00:00,3.0,2.21,2.75,6.05,4.39,5.73,6.21,4.5,5.88,6.34,4.59,6.0,77,91,68,4.8,4.0,5.8,4.5,4.6,4.6,950.8,950.4,949.9
2026-02-19 04:00:00+00:00,3.46,3.06,3.57,6.37,4.74,6.69,6.53,4.86,6.86,6.67,4.96,7.01,81,86,76,6.0,3.9,7.2,7.4,8.0,7.5,951.2,950.8,950.3
2026-02-19 05:00:00+00:00,3.65,3.31,3.64,5.09,5.29,5.27,5.23,5.42,5.4,5.34,5.54,5.52,68,78,68,7.1,5.8,8.5,10.5,10.0,10.0,951.4,951.3,950.3
2026-02-19 06:00:00+00:00,5.27,3.42,4.26,7.12,4.53,5.67,7.31,4.65,5.82,7.46,4.75,5.94,60,73,61,9.3,7.5,7.5,10.9,11.8,10.8,951.7,951.4,950.4
2026-02-19 07:00:00+00:00,4.29,3.76,3.64,5.65,4.79,4.66,5.79,4.91,4.79,5.91,5.01,4.88,65,68,64,10.1,7.8,7.9,12.6,13.3,11.9,951.1,950.9,950.4
2026-02-19 08:00:00+00:00,4.21,3.71,3.4,5.45,4.7,4.33,5.59,4.82,4.44,5.71,4.92,4.53,62,67,67,8.9,8.3,7.2,13.3,14.4,13.2,950.7,950.2,949.8
2026-02-19 09:00:00+00:00,3.82,3.54,3.41,5.03,4.51,4.38,5.16,4.63,4.49,5.27,4.72,4.58,68,64,78,8.6,8.2,6.9,14.1,14.7,14.2,950.2,950.1,949.5
2026-02-19 10:00:00+00:00,3.65,3.0,2.8,4.93,4.01,3.7,5.06,4.11,3.8,5.16,4.2,3.88,65,80,74,7.9,7.4,6.3,13.8,14.5,14.5,949.9,950.1,949.3
2026-02-19 11:00:00+00:00,3.02,1.3,2.51,4.9,2.52,4.05,5.02,2.58,4.15,5.13,2.63,4.24,68,112,88,7.1,6.7,6.0,11.9,13.8,13.0,950.0,950.0,949.1
2026-02-19 12:00:00+00:00,2.02,1.71,2.0,4.25,3.28,3.99,4.36,3.37,4.09,4.45,3.44,4.18,95,108,98,5.2,5.5,4.9,10.0,9.9,9.9,948.9,948.7,948.9
2026-02-19 13:00:00+00:00,2.04,0.57,1.5,4.69,1.2,2.93,4.81,1.23,3.01,4.91,1.26,3.07,71,111,111,3.2,3.5,2.9,8.6,8.8,8.5,949.3,949.2,948.8
2026-02-19 14:00:00+00:00,1.03,1.15,0.25,2.79,1.84,1.69,2.86,1.89,1.74,2.92,1.93,1.77,126,212,221,2.7,2.0,1.8,8.9,8.5,9.6,950.2,950.2,949.6
2026-02-19 15:00:00+00:00,1.15,2.67,0.25,2.94,4.6,0.69,3.02,4.72,0.71,3.08,4.81,0.73,209,238,219,1.8,2.0,1.4,9.5,10.0,9.1,950.5,951.0,950.1
2026-02-19 16:00:00+00:00,1.13,2.51,1.66,3.36,5.12,2.76,3.44,5.25,2.83,3.52,5.36,2.89,244,256,234,1.7,2.5,3.0,8.9,9.3,8.4,951.0,951.6,950.4
2026-02-19 17:00:00+00:00,2.03,3.33,3.06,4.24,6.83,5.1,4.35,7.01,5.24,4.44,7.15,5.34,247,250,241,3.0,4.3,3.2,8.6,8.8,9.1,951.4,952.6,951.1
2026-02-19 18:00:00+00:00,1.72,2.44,3.23,2.68,5.99,6.46,2.75,6.15,6.63,2.81,6.28,6.77,245,260,253,3.5,4.5,3.5,9.0,8.3,8.8,952.0,953.1,951.8
2026-02-19 19:00:00+00:00,3.4,3.96,2.61,6.24,6.89,5.49,6.4,7.07,5.64,6.53,7.21,5.75,248,239,243,7.1,5.2,4.9,8.9,8.2,8.2,953.3,953.8,952.3
2026-02-19 20:00:00+00:00,3.26,4.3,2.28,7.12,7.25,4.75,7.31,7.44,4.87,7.46,7.59,4.97,253,240,253,5.6,5.3,6.0,9.0,8.3,6.9,953.9,954.2,952.4
2026-02-19 21:00:00+00:00,2.25,4.1,2.66,6.12,7.26,5.89,6.28,7.45,6.04,6.41,7.6,6.16,276,243,242,5.3,5.5,6.6,7.6,8.1,7.1,954.2,954.6,952.8
