time,wind_speed_100m,wind_speed_10m,temperature_2m
2025-12-09 12:00:00,7.16,3.88,1.2
2025-12-09 13:00:00,6.4,3.12,0.8
2025-12-09 14:00:00,5.62,2.89,0.0
2025-12-09 15:00:00,4.2,2.07,-0.3
2025-12-09 16:00:00,2.72,1.24,-0.7
2025-12-09 17:00:00,0.9,0.9,-1.0
2025-12-09 18:00:00,5.76,2.84,-0.4
2025-12-09 19:00:00,5.84,2.82,-0.4
2025-12-09 20:00:00,8.72,4.79,0.1
2025-12-09 21:00:00,10.04,6.07,0.4
2025-12-09 22:00:00,12.81,8.12,-0.1
2025-12-09 23:00:00,13.34,8.53,-0.6
2025-12-10 00:00:00,11.52,7.6,-1.1
2025-12-10 01:00:00,11.97,7.75,-2.0
2025-12-10 02:00:00,12.04,7.87,-3.4
2025-12-10 03:00:00,11.58,7.59,-4.2
2025-12-10 04:00:00,11.02,7.58,-4.7
2025-12-10 05:00:00,10.86,7.62,-4.9
2025-12-10 06:00:00,10.77,7.78,-5.3
2025-12-10 07:00:00,9.14,6.67,-5.4
2025-12-10 08:00:00,8.41,6.25,-5.1
2025-12-10 09:00:00,9.63,6.53,-4.9
2025-12-10 10:00:00,11.31,7.31,-5.1
2025-12-10 11:00:00,12.63,8.21,-6.5
2025-12-10 12:00:00,13.35,8.63,-8.3
2025-12-10 13:00:00,13.09,8.45,-9.2
2025-12-10 14:00:00,11.74,7.83,-10.2
2025-12-10 15:00:00,10.08,6.41,-11.0
2025-12-10 16:00:00,10.3,5.72,-11.0
2025-12-10 17:00:00,9.84,5.89,-11.3
2025-12-10 18:00:00,8.91,4.99,-10.4
2025-12-10 19:00:00,8.21,4.47,-12.0
2025-12-10 20:00:00,7.4,3.72,-11.6
2025-12-10 21:00:00,6.87,3.24,-10.7
2025-12-10 22:00:00,4.66,1.88,-11.3
2025-12-10 23:00:00,1.95,0.51,-11.8
2025-12-11 00:00:00,1.4,0.99,-12.9
2025-12-11 01:00:00,5.06,2.8,-13.4
2025-12-11 02:00:00,7.57,4.12,-13.7
2025-12-11 03:00:00,8.9,4.73,-12.6
2025-12-11 04:00:00,9.95,5.66,-10.8
2025-12-11 05:00:00,11.37,6.84,-9.3
2025-12-11 06:00:00,12.71,7.98,-7.0
2025-12-11 07:00:00,12.53,7.88,-6.4
2025-12-11 08:00:00,12.61,8.19,-5.7
2025-12-11 09:00:00,12.57,8.14,-5.7
2025-12-11 10:00:00,12.31,7.55,-5.8
2025-12-11 11:00:00,12.37,7.45,-6.5
2025-12-11 12:00:00,12.55,7.51,-6.8
2025-12-11 13:00:00,11.75,6.92,-7.0
2025-12-11 14:00:00,11.57,6.84,-6.9
2025-12-11 15:00:00,11.45,6.76,-7.3
2025-12-11 16:00:00,11.62,6.71,-7.8
2025-12-11 17:00:00,11.45,6.5,-8.1
2025-12-11 18:00:00,12.2,7.06,-8.3
2025-12-11 19:00:00,11.66,6.59,-8.4
2025-12-11 20:00:00,11.62,6.56,-8.3
2025-12-11 21:00:00,11.67,6.53,-7.5
2025-12-11 22:00:00,11.47,6.33,-6.8
2025-12-11 23:00:00,10.94,6.05,-6.4
2025-12-12 00:00:00,9.75,5.58,-6.5
2025-12-12 01:00:00,9.55,5.13,-6.6
2025-12-12 02:00:00,10.01,5.41,-6.5
2025-12-12 03:00:00,10.11,5.35,-6.0
2025-12-12 04:00:00,9.43,5.06,-3.8
2025-12-12 05:00:00,9.95,5.58,-1.9
2025-12-12 06:00:00,9.83,5.41,1.0
2025-12-12 07:00:00,10.16,5.41,1.8
2025-12-12 08:00:00,10.55,5.17,1.7
2025-12-12 09:00:00,10.07,5.43,1.8
2025-12-12 10:00:00,9.8,4.98,1.0
2025-12-12 11:00:00,9.13,4.57,-0.9
2025-12-12 12:00:00,8.45,4.38,-2.0
2025-12-12 13:00:00,9.05,4.5,-2.3
2025-12-12 14:00:00,9.01,4.55,-2.1
2025-12-12 15:00:00,9.02,4.6,-1.5
2025-12-12 16:00:00,8.92,4.4,-1.6
2025-12-12 17:00:00,9.63,4.93,-0.6
2025-12-12 18:00:00,9.98,5.14,-0.2
2025-12-12 19:00:00,9.19,4.38,-0.6
2025-12-12 20:00:00,7.0,2.8,-1.3
2025-12-12 21:00:00,1.91,1.14,-0.6
2025-12-12 22:00:00,2.55,1.77,0.1
2025-12-12 23:00:00,1.46,0.52,0.7
2025-12-13 00:00:00,4.37,2.96,0.6
2025-12-13 01:00:00,4.2,2.0,1.7
2025-12-13 02:00:00,1.93,0.32,1.1
2025-12-13 03:00:00,1.62,1.05,0.1
2025-12-13 04:00:00,3.71,1.51,2.7
2025-12-13 05:00:00,5.61,1.8,3.2
2025-12-13 06:00:00,7.34,4.02,5.9
2025-12-13 07:00:00,7.57,3.0,6.0
2025-12-13 08:00:00,6.38,2.3,4.5
2025-12-13 09:00:00,5.93,2.18,3.9
2025-12-13 10:00:00,6.37,2.63,2.9
2025-12-13 11:00:00,5.43,2.11,1.5
2025-12-13 12:00:00,8.39,3.89,1.9
2025-12-13 13:00:00,9.11,4.22,1.5
2025-12-13 14:00:00,8.85,4.0,1.5
2025-12-13 15:00:00,7.9,3.4,1.0
2025-12-13 16:00:00,6.57,2.46,0.5
2025-12-13 17:00:00,5.74,2.18,0.1
2025-12-13 18:00:00,6.75,2.85,0.7
2025-12-13 19:00:00,6.96,2.71,0.5
2025-12-13 20:00:00,4.74,1.55,-0.5
2025-12-13 21:00:00,2.15,1.53,-0.1
2025-12-13 22:00:00,3.26,1.88,-0.7
2025-12-13 23:00:00,6.44,3.22,-0.7
2025-12-14 00:00:00,4.77,3.28,-0.2
2025-12-14 01:00:00,5.67,3.82,-0.1
2025-12-14 02:00:00,5.93,2.82,0.8
2025-12-14 03:00:00,7.66,3.8,1.5
2025-12-14 04:00:00,8.21,5.05,2.7
2025-12-14 05:00:00,7.8,4.84,3.7
2025-12-14 06:00:00,7.38,4.45,3.6
2025-12-14 07:00:00,6.7,4.55,4.5
2025-12-14 08:00:00,4.61,2.91,6.1
2025-12-14 09:00:00,2.42,1.5,6.6
2025-12-14 10:00:00,2.09,1.12,4.1
2025-12-14 11:00:00,1.64,0.55,1.5
2025-12-14 12:00:00,4.71,2.55,1.0
2025-12-14 13:00:00,7.78,4.37,1.4
2025-12-14 14:00:00,9.33,5.17,1.8
2025-12-14 15:00:00,8.71,4.79,0.9
2025-12-14 16:00:00,8.29,4.74,0.6
2025-12-14 17:00:00,8.63,4.98,0.5
2025-12-14 18:00:00,8.73,5.14,0.8
2025-12-14 19:00:00,9.28,5.27,0.8
2025-12-14 20:00:00,9.38,5.29,1.0
2025-12-14 21:00:00,7.66,4.17,1.0
2025-12-14 22:00:00,4.78,2.1,-0.1
2025-12-14 23:00:00,1.35,0.96,-0.3
2025-12-15 00:00:00,5.89,3.36,1.3
2025-12-15 01:00:00,5.35,3.4,2.3
2025-12-15 02:00:00,6.96,3.34,2.3
2025-12-15 03:00:00,6.59,3.87,1.5
2025-12-15 04:00:00,6.77,4.2,2.8
2025-12-15 05:00:00,8.74,5.44,4.0
2025-12-15 06:00:00,13.22,8.62,3.6
2025-12-15 07:00:00,14.36,9.21,2.2
2025-12-15 08:00:00,13.45,8.7,3.1
2025-12-15 09:00:00,11.88,7.7,3.1
2025-12-15 10:00:00,12.28,7.9,2.1
2025-12-15 11:00:00,12.5,7.81,0.8
2025-12-15 12:00:00,11.18,6.8,0.2
2025-12-15 13:00:00,11.52,7.04,0.2
2025-12-15 14:00:00,10.65,6.59,0.5
2025-12-15 15:00:00,9.5,5.73,0.5
2025-12-15 16:00:00,7.4,4.2,0.7
2025-12-15 17:00:00,5.46,2.7,0.8
2025-12-15 18:00:00,2.8,1.25,0.8
2025-12-15 19:00:00,0.42,0.07,-0.2
2025-12-15 20:00:00,1.06,0.67,-0.3
2025-12-15 21:00:00,1.43,0.87,-0.8
2025-12-15 22:00:00,3.0,1.79,-1.1
2025-12-15 23:00:00,5.36,2.55,-1.0
2025-12-16 00:00:00,5.26,2.5,-0.7
2025-12-16 01:00:00,6.29,2.95,-1.9
2025-12-16 02:00:00,7.37,3.71,-1.8
2025-12-16 03:00:00,6.84,3.7,-1.5
2025-12-16 04:00:00,6.94,4.08,0.9
2025-12-16 05:00:00,6.88,4.94,3.0
2025-12-16 06:00:00,7.54,5.64,4.1
2025-12-16 07:00:00,7.81,5.88,4.6
2025-12-16 08:00:00,6.92,5.16,5.0
2025-12-16 09:00:00,5.97,4.33,5.1
2025-12-16 10:00:00,5.53,2.88,4.0
2025-12-16 11:00:00,5.25,2.13,1.3
2025-12-16 12:00:00,3.65,1.23,0.1
2025-12-16 13:00:00,2.49,1.0,0.1
2025-12-16 14:00:00,2.15,1.15,-0.2
2025-12-16 15:00:00,1.73,1.1,-0.5
2025-12-16 16:00:00,0.9,0.85,-0.2
2025-12-16 17:00:00,0.83,0.47,0.4
2025-12-16 18:00:00,1.33,0.61,1.3
2025-12-16 19:00:00,1.43,0.45,0.6
2025-12-16 20:00:00,2.66,1.54,-0.4
2025-12-16 21:00:00,4.81,2.15,0.0
2025-12-16 22:00:00,5.14,2.26,0.6
2025-12-16 23:00:00,2.52,0.95,0.0
2025-12-17 00:00:00,3.07,1.87,0.1
2025-12-17 01:00:00,4.19,1.84,0.1
2025-12-17 02:00:00,4.39,1.84,0.5
2025-12-17 03:00:00,4.58,2.1,1.4
2025-12-17 04:00:00,4.3,2.37,3.8
2025-12-17 05:00:00,3.6,1.96,5.5
2025-12-17 06:00:00,0.96,0.36,5.8
2025-12-17 07:00:00,0.97,0.99,6.1
2025-12-17 08:00:00,1.55,1.03,5.5
2025-12-17 09:00:00,2.83,1.35,5.1
2025-12-17 10:00:00,3.42,1.54,3.9
2025-12-17 11:00:00,5.39,2.9,3.0
2025-12-17 12:00:00,5.95,3.72,2.3
2025-12-17 13:00:00,6.34,3.6,2.1
2025-12-17 14:00:00,7.63,4.37,1.9
2025-12-17 15:00:00,8.83,5.19,1.2
2025-12-17 16:00:00,8.93,5.29,1.0
2025-12-17 17:00:00,8.14,4.92,0.8
2025-12-17 18:00:00,7.62,4.5,0.2
2025-12-17 19:00:00,7.15,4.37,-0.2
2025-12-17 20:00:00,7.2,4.58,-0.4
2025-12-17 21:00:00,6.86,4.21,-0.5
2025-12-17 22:00:00,6.11,3.5,-0.3
2025-12-17 23:00:00,5.92,3.51,-0.3
2025-12-18 00:00:00,5.79,3.43,-0.2
2025-12-18 01:00:00,6.12,3.64,-0.5
2025-12-18 02:00:00,5.7,3.07,-0.6
2025-12-18 03:00:00,4.84,2.62,-0.1
2025-12-18 04:00:00,5.02,2.79,0.7
2025-12-18 05:00:00,4.4,2.97,1.3
2025-12-18 06:00:00,6.2,4.38,1.5
2025-12-18 07:00:00,7.51,5.18,1.1
2025-12-18 08:00:00,7.74,5.49,0.9
2025-12-18 09:00:00,8.11,5.45,0.9
2025-12-18 10:00:00,8.03,5.38,0.8
2025-12-18 11:00:00,8.33,5.33,0.2
2025-12-18 12:00:00,8.68,5.46,-0.9
2025-12-18 13:00:00,8.73,5.38,-0.9
2025-12-18 14:00:00,9.05,5.55,-1.0
2025-12-18 15:00:00,8.89,5.55,-1.1
2025-12-18 16:00:00,8.45,5.22,-1.1
2025-12-18 17:00:00,8.22,5.02,-1.0
2025-12-18 18:00:00,7.16,4.49,-1.7
2025-12-18 19:00:00,6.75,3.82,-2.7
2025-12-18 20:00:00,6.69,3.76,-2.4
2025-12-18 21:00:00,6.3,3.29,-2.2
2025-12-18 22:00:00,6.39,3.31,-2.0
2025-12-18 23:00:00,5.74,2.68,-1.9
2025-12-19 00:00:00,4.65,2.59,-2.0
2025-12-19 01:00:00,2.8,1.23,-2.2
2025-12-19 02:00:00,1.75,0.38,-2.8
2025-12-19 03:00:00,1.03,1.13,-2.0
2025-12-19 04:00:00,3.02,2.21,-1.8
2025-12-19 05:00:00,3.58,2.82,-1.3
2025-12-19 06:00:00,4.72,3.67,-0.4
2025-12-19 07:00:00,6.4,4.88,0.7
2025-12-19 08:00:00,7.09,5.27,1.0
2025-12-19 09:00:00,8.24,5.74,0.7
2025-12-19 10:00:00,8.81,5.61,0.4
2025-12-19 11:00:00,8.33,4.63,-0.8
2025-12-19 12:00:00,8.18,4.71,-1.3
2025-12-19 13:00:00,8.6,4.89,-2.0
2025-12-19 14:00:00,8.73,5.09,-1.6
2025-12-19 15:00:00,8.7,5.28,-0.7
2025-12-19 16:00:00,8.65,5.27,-0.8
2025-12-19 17:00:00,8.88,5.39,-0.8
2025-12-19 18:00:00,9.27,5.68,-0.9
2025-12-19 19:00:00,9.23,5.59,-0.8
2025-12-19 20:00:00,9.35,5.65,-0.8
2025-12-19 21:00:00,9.28,5.64,-1.0
2025-12-19 22:00:00,8.86,5.23,-1.2
2025-12-19 23:00:00,7.27,4.13,-1.4
2025-12-20 00:00:00,6.49,3.74,-1.2
2025-12-20 01:00:00,5.37,2.72,-1.8
2025-12-20 02:00:00,4.63,2.12,-2.4
2025-12-20 03:00:00,4.5,2.0,-2.1
2025-12-20 04:00:00,4.48,1.74,-0.9
2025-12-20 05:00:00,4.74,2.48,1.3
2025-12-20 06:00:00,6.18,4.53,2.8
2025-12-20 07:00:00,5.88,4.37,3.9
2025-12-20 08:00:00,6.11,4.42,4.5
2025-12-20 09:00:00,5.6,3.76,4.3
2025-12-20 10:00:00,4.88,2.42,2.7
2025-12-20 11:00:00,2.69,0.57,1.0
2025-12-20 12:00:00,0.14,0.29,0.2
2025-12-20 13:00:00,2.93,1.53,-0.4
2025-12-20 14:00:00,5.46,2.69,-0.5
2025-12-20 15:00:00,3.87,1.66,-0.9
2025-12-20 16:00:00,3.01,1.1,-1.7
2025-12-20 17:00:00,3.46,1.39,-0.8
2025-12-20 18:00:00,5.43,2.73,0.2
2025-12-20 19:00:00,5.39,2.73,-0.5
2025-12-20 20:00:00,5.26,1.94,-1.0
2025-12-20 21:00:00,7.98,4.33,-0.9
2025-12-20 22:00:00,7.73,4.31,-0.4
2025-12-20 23:00:00,7.69,4.39,-0.6
2025-12-21 00:00:00,8.67,5.03,-1.3
2025-12-21 01:00:00,8.04,4.46,-1.2
2025-12-21 02:00:00,7.74,4.25,-1.2
2025-12-21 03:00:00,7.75,4.64,-0.7
2025-12-21 04:00:00,6.85,3.95,0.5
2025-12-21 05:00:00,5.8,4.25,0.4
2025-12-21 06:00:00,5.43,4.14,0.1
2025-12-21 07:00:00,5.48,4.14,0.1
2025-12-21 08:00:00,5.12,3.8,0.2
2025-12-21 09:00:00,5.55,3.75,0.2
2025-12-21 10:00:00,5.28,3.57,-0.1
2025-12-21 11:00:00,6.09,3.7,-0.6
2025-12-21 12:00:00,8.43,4.92,-0.8
2025-12-21 13:00:00,8.02,4.79,-0.6
2025-12-21 14:00:00,7.79,4.7,-0.4
2025-12-21 15:00:00,7.52,4.49,-0.4
2025-12-21 16:00:00,6.58,3.8,-0.5
2025-12-21 17:00:00,6.5,3.73,-0.9
2025-12-21 18:00:00,6.12,3.99,-1.0
2025-12-21 19:00:00,5.94,3.74,-1.1
2025-12-21 20:00:00,3.7,1.57,-1.3
2025-12-21 21:00:00,2.6,0.64,-2.4
2025-12-21 22:00:00,3.41,2.47,-1.7
2025-12-21 23:00:00,2.91,2.15,-1.8
2025-12-22 00:00:00,1.85,1.68,-2.3
2025-12-22 01:00:00,1.3,0.99,-3.1
2025-12-22 02:00:00,4.37,1.8,-3.8
2025-12-22 03:00:00,5.61,2.66,-4.3
2025-12-22 04:00:00,4.48,2.8,-2.8
2025-12-22 05:00:00,6.01,3.57,-0.7
2025-12-22 06:00:00,7.9,5.78,0.9
2025-12-22 07:00:00,8.38,5.79,1.2
2025-12-22 08:00:00,8.45,5.82,1.0
2025-12-22 09:00:00,8.17,5.37,1.3
2025-12-22 10:00:00,7.73,4.59,0.6
2025-12-22 11:00:00,7.15,4.03,-0.8
2025-12-22 12:00:00,6.83,3.59,-2.4
2025-12-22 13:00:00,6.02,2.73,-3.1
2025-12-22 14:00:00,4.54,1.76,-3.7
2025-12-22 15:00:00,2.26,0.75,-4.3
2025-12-22 16:00:00,1.59,0.97,-4.6
2025-12-22 17:00:00,1.63,0.72,-4.8
2025-12-22 18:00:00,2.95,1.29,-4.7
2025-12-22 19:00:00,4.33,1.74,-4.6
2025-12-22 20:00:00,3.45,1.32,-5.1
2025-12-22 21:00:00,2.65,0.85,-4.8
2025-12-22 22:00:00,1.09,0.4,-6.2
2025-12-22 23:00:00,0.71,0.67,-6.3
2025-12-23 00:00:00,2.38,0.91,-5.0
2025-12-23 01:00:00,0.85,0.76,-5.1
2025-12-23 02:00:00,0.35,0.86,-5.7
2025-12-23 03:00:00,0.83,0.63,-5.8
2025-12-23 04:00:00,0.86,0.32,-4.5
2025-12-23 05:00:00,0.4,0.32,-3.4
2025-12-23 06:00:00,1.25,1.15,-3.2
2025-12-23 07:00:00,1.07,0.87,-1.9
2025-12-23 08:00:00,1.56,1.32,-1.1
2025-12-23 09:00:00,1.95,1.55,-0.5
2025-12-23 10:00:00,2.42,1.92,-1.2
2025-12-23 11:00:00,2.82,1.3,-2.7
2025-12-23 12:00:00,2.08,1.11,-4.5
2025-12-23 13:00:00,1.46,0.98,-5.3
2025-12-23 14:00:00,1.75,0.94,-5.0
2025-12-23 15:00:00,1.73,1.01,-4.3
2025-12-23 16:00:00,1.1,0.53,-4.2
2025-12-23 17:00:00,0.46,0.0,-4.2
2025-12-23 18:00:00,1.7,0.56,-4.7
2025-12-23 19:00:00,2.76,1.15,-5.1
2025-12-23 20:00:00,3.87,2.06,-4.9
2025-12-23 21:00:00,4.39,2.35,-5.2
2025-12-23 22:00:00,4.36,2.15,-5.3
2025-12-23 23:00:00,4.28,2.15,-5.5
2025-12-24 00:00:00,4.38,2.21,-5.1
2025-12-24 01:00:00,4.54,2.36,-5.3
2025-12-24 02:00:00,4.96,2.44,-5.3
2025-12-24 03:00:00,4.83,2.58,-4.8
2025-12-24 04:00:00,4.72,2.77,-3.5
2025-12-24 05:00:00,4.23,3.0,-2.2
2025-12-24 06:00:00,4.34,3.3,-0.7
2025-12-24 07:00:00,4.12,3.11,0.3
2025-12-24 08:00:00,4.41,3.34,1.2
2025-12-24 09:00:00,4.63,3.41,1.2
2025-12-24 10:00:00,4.98,3.3,0.3
2025-12-24 11:00:00,5.15,2.33,-1.5
2025-12-24 12:00:00,4.19,1.68,-1.9
2025-12-24 13:00:00,5.03,2.17,-1.4
2025-12-24 14:00:00,5.9,2.77,-2.0
2025-12-24 15:00:00,6.53,3.12,-2.0
2025-12-24 16:00:00,7.03,3.49,-1.9
2025-12-24 17:00:00,7.52,3.72,-2.2
2025-12-24 18:00:00,7.23,3.45,-2.4
2025-12-24 19:00:00,8.01,3.88,-3.2
2025-12-24 20:00:00,8.45,4.27,-3.5
2025-12-24 21:00:00,9.01,4.72,-3.9
2025-12-24 22:00:00,9.62,5.19,-4.0
2025-12-24 23:00:00,9.99,5.45,-4.1
2025-12-25 00:00:00,10.13,5.66,-4.0
2025-12-25 01:00:00,10.09,5.58,-4.3
2025-12-25 02:00:00,9.49,5.21,-4.2
2025-12-25 03:00:00,9.27,5.21,-3.7
2025-12-25 04:00:00,8.98,5.19,-1.6
2025-12-25 05:00:00,8.75,5.18,1.0
2025-12-25 06:00:00,9.01,6.2,3.1
2025-12-25 07:00:00,9.55,6.73,4.5
2025-12-25 08:00:00,9.24,6.49,5.0
2025-12-25 09:00:00,9.24,5.95,5.0
2025-12-25 10:00:00,9.14,5.5,4.1
2025-12-25 11:00:00,8.48,4.55,1.2
2025-12-25 12:00:00,8.32,4.3,-0.5
2025-12-25 13:00:00,8.24,4.35,-1.5
2025-12-25 14:00:00,7.92,4.0,-1.8
2025-12-25 15:00:00,7.33,3.5,-1.6
2025-12-25 16:00:00,6.56,3.11,-1.8
2025-12-25 17:00:00,6.51,3.06,-2.0
2025-12-25 18:00:00,7.16,3.2,-2.1
2025-12-25 19:00:00,7.41,3.57,-1.8
2025-12-25 20:00:00,7.59,3.58,-2.2
2025-12-25 21:00:00,7.31,3.35,-2.4
2025-12-25 22:00:00,6.77,3.03,-2.6
2025-12-25 23:00:00,6.51,2.75,-2.9
2025-12-26 00:00:00,3.51,1.0,-3.6
2025-12-26 01:00:00,2.76,2.09,-2.8
2025-12-26 02:00:00,1.86,1.03,-3.3
2025-12-26 03:00:00,2.09,1.41,-1.1
2025-12-26 04:00:00,4.65,2.66,1.6
2025-12-26 05:00:00,2.04,1.3,2.9
2025-12-26 06:00:00,3.64,3.05,5.0
2025-12-26 07:00:00,5.23,3.49,7.3
2025-12-26 08:00:00,5.71,2.86,7.2
2025-12-26 09:00:00,5.62,3.36,5.9
2025-12-26 10:00:00,6.31,3.56,4.3
2025-12-26 11:00:00,7.5,4.17,3.5
2025-12-26 12:00:00,8.56,4.59,3.5
2025-12-26 13:00:00,9.45,5.62,2.5
2025-12-26 14:00:00,8.32,5.0,1.1
2025-12-26 15:00:00,6.59,3.69,1.0
2025-12-26 16:00:00,6.08,3.45,0.6
2025-12-26 17:00:00,4.23,2.07,0.4
2025-12-26 18:00:00,2.48,1.46,-0.4
2025-12-26 19:00:00,3.47,1.7,-0.5
2025-12-26 20:00:00,2.65,1.09,-0.5
2025-12-26 21:00:00,0.92,0.34,-0.3
2025-12-26 22:00:00,0.67,0.34,-0.1
2025-12-26 23:00:00,3.22,1.69,-0.7
2025-12-27 00:00:00,2.9,1.19,-2.3
2025-12-27 01:00:00,3.67,1.47,-2.5
2025-12-27 02:00:00,5.17,2.5,-2.8
2025-12-27 03:00:00,6.78,3.71,-2.3
2025-12-27 04:00:00,7.98,4.65,-0.5
2025-12-27 05:00:00,8.53,6.13,1.3
2025-12-27 06:00:00,9.25,6.74,1.8
2025-12-27 07:00:00,8.83,6.49,2.5
2025-12-27 08:00:00,7.4,5.49,3.3
2025-12-27 09:00:00,6.19,4.59,3.5
2025-12-27 10:00:00,5.86,3.8,2.8
2025-12-27 11:00:00,5.4,2.55,0.4
2025-12-27 12:00:00,5.09,2.4,-1.3
2025-12-27 13:00:00,4.48,2.07,-2.3
2025-12-27 14:00:00,3.91,1.56,-3.0
2025-12-27 15:00:00,3.21,1.37,-2.9
2025-12-27 16:00:00,3.13,1.45,-2.9
2025-12-27 17:00:00,4.1,1.77,-3.1
2025-12-27 18:00:00,4.75,2.47,-2.9
2025-12-27 19:00:00,5.85,2.99,-3.8
2025-12-27 20:00:00,6.38,3.24,-4.1
2025-12-27 21:00:00,7.13,3.42,-4.2
2025-12-27 22:00:00,7.69,3.8,-3.9
2025-12-27 23:00:00,7.96,3.91,-4.0
2025-12-28 00:00:00,7.36,3.85,-3.9
2025-12-28 01:00:00,7.85,4.12,-4.1
2025-12-28 02:00:00,7.42,3.75,-4.4
2025-12-28 03:00:00,7.59,4.1,-4.0
2025-12-28 04:00:00,6.98,3.96,-1.3
2025-12-28 05:00:00,7.42,4.85,1.3
2025-12-28 06:00:00,8.13,5.82,2.8
2025-12-28 07:00:00,8.58,6.14,3.9
2025-12-28 08:00:00,8.28,5.93,4.6
2025-12-28 09:00:00,8.06,5.61,4.7
2025-12-28 10:00:00,8.36,5.38,3.7
2025-12-28 11:00:00,7.85,4.16,1.5
2025-12-28 12:00:00,7.63,3.32,-0.3
2025-12-28 13:00:00,6.61,2.64,-0.9
2025-12-28 14:00:00,6.04,2.25,-1.2
2025-12-28 15:00:00,5.08,1.81,-1.7
2025-12-28 16:00:00,5.35,1.91,-1.9
2025-12-28 17:00:00,5.6,2.23,-1.9
2025-12-28 18:00:00,6.57,2.85,-1.1
2025-12-28 19:00:00,6.02,2.61,-1.0
2025-12-28 20:00:00,5.57,2.39,-0.6
2025-12-28 21:00:00,6.41,2.9,-0.6
2025-12-28 22:00:00,7.45,3.4,-0.9
2025-12-28 23:00:00,7.02,3.15,-0.9
2025-12-29 00:00:00,7.94,3.83,-0.8
2025-12-29 01:00:00,7.87,3.9,-1.1
2025-12-29 02:00:00,7.22,3.52,-1.6
2025-12-29 03:00:00,7.08,3.61,-1.1
2025-12-29 04:00:00,7.77,4.34,1.2
2025-12-29 05:00:00,7.02,3.82,3.2
2025-12-29 06:00:00,6.07,4.27,4.5
2025-12-29 07:00:00,5.44,4.01,6.2
2025-12-29 08:00:00,6.63,4.6,6.0
2025-12-29 09:00:00,6.92,4.34,6.2
2025-12-29 10:00:00,7.49,4.22,5.3
2025-12-29 11:00:00,7.33,3.42,3.2
2025-12-29 12:00:00,8.05,3.86,1.4
2025-12-29 13:00:00,9.2,4.87,0.9
2025-12-29 14:00:00,9.39,4.84,0.7
2025-12-29 15:00:00,10.06,5.36,0.4
2025-12-29 16:00:00,10.24,5.54,0.3
2025-12-29 17:00:00,10.88,6.01,0.3
2025-12-29 18:00:00,11.12,6.12,0.4
2025-12-29 19:00:00,10.86,5.95,0.8
2025-12-29 20:00:00,10.87,5.94,1.1
2025-12-29 21:00:00,11.38,6.31,1.1
2025-12-29 22:00:00,11.61,6.49,0.9
2025-12-29 23:00:00,11.42,6.44,1.2
2025-12-30 00:00:00,10.02,5.49,1.0
2025-12-30 01:00:00,9.31,5.02,0.4
2025-12-30 02:00:00,9.36,4.96,0.4
2025-12-30 03:00:00,9.64,5.36,1.3
2025-12-30 04:00:00,9.42,5.52,3.2
2025-12-30 05:00:00,10.02,5.75,6.2
2025-12-30 06:00:00,9.76,6.28,8.3
2025-12-30 07:00:00,8.66,6.04,9.0
2025-12-30 08:00:00,9.22,5.89,9.7
2025-12-30 09:00:00,8.53,5.77,9.6
2025-12-30 10:00:00,7.61,4.55,8.1
2025-12-30 11:00:00,5.11,1.95,4.4
2025-12-30 12:00:00,6.3,2.58,2.3
2025-12-30 13:00:00,7.74,3.85,2.5
2025-12-30 14:00:00,8.43,4.18,2.0
2025-12-30 15:00:00,7.98,3.76,1.0
2025-12-30 16:00:00,8.3,3.85,0.6
2025-12-30 17:00:00,7.9,3.66,0.4
2025-12-30 18:00:00,7.51,3.35,0.1
2025-12-30 19:00:00,5.55,1.86,-0.5
2025-12-30 20:00:00,0.71,0.51,-0.5
2025-12-30 21:00:00,1.35,1.18,0.4
2025-12-30 22:00:00,2.51,1.36,0.9
2025-12-30 23:00:00,1.98,0.65,0.9
2025-12-31 00:00:00,1.54,0.95,0.7
2025-12-31 01:00:00,3.41,1.61,-0.3
2025-12-31 02:00:00,4.23,1.94,-0.7
2025-12-31 03:00:00,4.69,2.23,0.3
2025-12-31 04:00:00,4.18,2.36,3.4
2025-12-31 05:00:00,3.21,1.72,6.4
2025-12-31 06:00:00,1.37,0.27,8.3
2025-12-31 07:00:00,0.79,1.44,8.2
2025-12-31 08:00:00,1.94,1.8,6.7
2025-12-31 09:00:00,1.36,0.71,6.2
2025-12-31 10:00:00,1.69,1.14,5.1
2025-12-31 11:00:00,1.9,1.1,3.7
2025-12-31 12:00:00,2.68,0.56,4.0
2025-12-31 13:00:00,1.36,0.38,4.0
2025-12-31 14:00:00,1.79,1.01,2.6
2025-12-31 15:00:00,1.55,0.96,1.8
2025-12-31 16:00:00,2.21,1.39,3.1
2025-12-31 17:00:00,1.97,0.32,3.1
2025-12-31 18:00:00,3.45,1.88,3.2
2025-12-31 19:00:00,6.87,4.19,2.2
2025-12-31 20:00:00,10.81,6.07,3.4
2025-12-31 21:00:00,12.7,8.39,2.0
2025-12-31 22:00:00,12.6,8.24,2.0
2025-12-31 23:00:00,12.29,7.69,1.5
2026-01-01 00:00:00,11.58,7.4,1.4
2026-01-01 01:00:00,10.15,6.19,1.0
2026-01-01 02:00:00,8.67,5.27,0.6
2026-01-01 03:00:00,8.15,5.01,0.7
2026-01-01 04:00:00,5.72,3.59,0.9
2026-01-01 05:00:00,3.94,2.69,1.2
