turbine,lead_day,sector_i,sector,season_year,season,speed_bin,n,median_ratio,q25,q75,mean_power,mean_forecast_wind,mean_measured_wind
t2,2,3,ENE,2025,autumn,2–4,111,1.4210784313725489,0.7974789915966387,1.9162057657856635,0.1564864864864865,3.0790990990990994,4.407252252252252
t2,2,3,ENE,2025,autumn,4–6,255,1.011522633744856,0.648538694967788,1.3797522260936894,0.237762091503268,4.979098039215686,5.205435294117647
t2,2,3,ENE,2025,autumn,6–8,160,1.1503651982375387,0.8859289617486339,1.467052548418343,0.5091458333333334,6.922312499999999,7.819697916666667
t2,2,3,ENE,2025,autumn,8–10,84,1.1336604137956896,0.9315821256038648,1.3674917147591565,0.712936507936508,8.796785714285713,9.830992063492063
t2,2,3,ENE,2025,autumn,10–12,26,1.1137445606634246,1.0256752813528418,1.2172511435547602,0.8857051282051281,10.693076923076923,11.678397435897436
t2,2,3,ENE,2025,autumn,12+,29,0.9411154345006486,0.7923689138576779,1.001359619306594,0.9095402298850576,13.77,12.674137931034483
t2,2,3,ENE,2025,spring,2–4,33,1.4995822890559731,0.8318112633181126,2.4170940170940174,0.24803030303030305,3.0736363636363637,5.091060606060606
t2,2,3,ENE,2025,spring,4–6,71,1.2104622871046227,0.8575156358128664,1.6046324887399717,0.3389084507042254,5.079154929577465,6.330903755868545
t2,2,3,ENE,2025,spring,6–8,77,1.4763169544046038,1.0894366197183099,1.63003663003663,0.6779761904761905,6.951948051948051,9.674512987012987
t2,2,3,ENE,2025,spring,8–10,32,1.480863451146185,1.3019102990033222,1.5735020787478602,0.9233854166666667,8.880625,12.710416666666667
t2,2,3,ENE,2025,spring,10–12,2,1.2521533343025193,1.1820698707348247,1.322236797870214,0.9683333333333334,10.495,13.1
t2,2,3,ENE,2025,summer,2–4,62,1.4425902380447837,0.8652345064262164,1.992371415036773,0.18956989247311828,3.099354838709677,4.645833333333334
t2,2,3,ENE,2025,summer,4–6,92,1.0713940042568693,0.6480369217117572,1.5957407603062959,0.2913586956521739,5.024565217391304,5.729166666666667
t2,2,3,ENE,2025,summer,6–8,90,0.9871032513823319,0.7501755286509959,1.324015561196336,0.40724444444444446,6.978444444444444,6.985377777777777
t2,2,3,ENE,2025,summer,8–10,53,1.0687185443283005,0.5754857997010464,1.3075256107171,0.5681761006289309,8.757924528301887,8.499748427672957
t2,2,3,ENE,2025,summer,10–12,12,0.9926134508306714,0.8936289970702055,1.1284922330087965,0.8116666666666666,10.6575,10.589722222222223
t2,2,3,ENE,2025,winter,2–4,136,1.5158106829806246,1.0342351845516402,1.8982365796930971,0.14131127450980394,3.0161764705882352,4.658026960784314
t2,2,3,ENE,2025,winter,4–6,126,1.2610378539258296,1.005108252719606,1.6383768752668149,0.3201851851851852,4.9190476190476184,6.525925925925926
t2,2,3,ENE,2025,winter,6–8,86,1.2591205220323851,1.0050532434397195,1.5448752516537245,0.605484496124031,6.968023255813954,8.810406976744186
t2,2,3,ENE,2025,winter,8–10,38,1.3213206170523244,1.1943283935488793,1.4193756010140748,0.9146052631578948,8.842894736842105,11.611929824561404
t2,2,3,ENE,2025,winter,10–12,6,1.3143291745218748,1.2264396091217518,1.3870472880465188,0.9847222222222222,11.135,14.453333333333333
t2,2,3,ENE,2026,winter,2–4,75,1.439453125,0.7981189473926344,2.292189526366742,0.20642222222222223,3.2762666666666664,4.990555555555556
t2,2,3,ENE,2026,winter,4–6,210,1.2359289456063651,0.9590660076059666,1.4987356495278332,0.2943095238095238,5.075666666666667,6.207924603174603
t2,2,3,ENE,2026,winter,6–8,222,1.1455212778041166,0.9371330192098586,1.4242774878246585,0.5062612612612613,6.9067567567567565,7.876208708708709
t2,2,3,ENE,2026,winter,8–10,115,1.2346465816917727,0.987325003023706,1.3746035588607368,0.7294057971014493,8.828434782608696,10.409376811594203
t2,2,3,ENE,2026,winter,10–12,36,1.3260058140355335,1.2103230994735044,1.4374348705187028,0.9767037037037036,10.848888888888888,14.60537037037037
t2,2,4,E,2024,autumn,2–4,95,1.1235955056179776,0.5599267581597098,1.8202371805425974,0.12082456140350878,3.126631578947368,3.7662280701754387
t2,2,4,E,2024,autumn,4–6,144,1.1871100397765733,0.8184135482605346,1.4730589000452103,0.3146527777777778,5.17875,6.043483796296297
t2,2,4,E,2024,autumn,6–8,202,1.1093545100448006,0.9157153729071537,1.4228356596876037,0.5230940594059407,6.968019801980198,7.968127062706271
t2,2,4,E,2024,autumn,8–10,132,1.191574927103657,1.0525130568625392,1.3264992547995336,0.7957575757575758,8.795681818181817,10.332474747474748
t2,2,4,E,2024,autumn,10–12,15,1.2494593759654002,1.146162338948384,1.338541440060847,0.9337777777777778,10.358,12.599111111111112
t2,2,4,E,2024,spring,2–4,69,1.3580786026200875,0.9532908704883227,2.086111111111111,0.19508212560386473,3.23,4.960700483091788
t2,2,4,E,2024,spring,4–6,108,1.2567410307679645,0.9283577223993046,1.712288739770646,0.3543672839506173,5.033703703703703,6.556404320987655
t2,2,4,E,2024,spring,6–8,133,1.3298245614035087,1.0456064947468957,1.5583115752828547,0.6275438596491228,7.110075187969925,8.813070175438597
t2,2,4,E,2024,spring,8–10,71,1.1552936311000825,0.9011629467177465,1.4089318462811133,0.6809859154929577,8.738169014084507,9.826830985915494
t2,2,4,E,2024,spring,10–12,39,1.1936369509043927,1.0380189651618223,1.3210089032632757,0.8814102564102564,10.752307692307692,12.36794871794872
t2,2,4,E,2024,spring,12+,8,1.1314197021321437,1.0285413328702935,1.17112006303337,0.9579166666666667,12.94375,14.161458333333334
t2,2,4,E,2024,summer,2–4,57,1.0918238993710692,0.6316526610644257,1.5523952095808382,0.13476608187134503,3.130526315789474,3.9136842105263154
t2,2,4,E,2024,summer,4–6,83,1.1230228471001757,0.6745569381598794,1.4826410026113135,0.2844578313253012,4.9880722891566265,5.5934738955823295
t2,2,4,E,2024,summer,6–8,40,0.8641051936213422,0.3942041794852945,1.4002787142903677,0.37216666666666665,6.851000000000001,6.313083333333333
t2,2,4,E,2024,summer,8–10,5,0.3820512820512821,0.3284996133023976,0.48851988519885187,0.16166666666666668,8.459999999999999,4.141
t2,2,4,E,2024,winter,2–4,4,1.8562124931805781,1.586764234483311,2.0429131054131053,0.05458333333333333,2.7675,4.694166666666666
t2,2,4,E,2024,winter,4–6,25,1.6900000000000002,0.8892496392496393,2.016924842226047,0.5170666666666667,4.8652,7.5788
t2,2,4,E,2024,winter,6–8,22,1.5499535774959503,1.4034121510673234,1.7050130412102245,0.8526515151515152,6.856363636363636,10.335227272727273
t2,2,4,E,2024,winter,8–10,4,1.226136456544845,1.190406538724449,1.2675682261208578,0.9674999999999999,8.815000000000001,10.847916666666666
t2,2,4,E,2025,autumn,2–4,70,1.188127228846223,0.5736056409935817,1.6724824961948253,0.1206904761904762,3.108714285714286,3.7877380952380952
t2,2,4,E,2025,autumn,4–6,11,1.2846397466349961,1.1137970430107527,1.8211359042139637,0.3812121212121212,4.944545454545454,6.580151515151514
t2,2,4,E,2025,autumn,6–8,7,1.2753164556962024,0.9051461456743575,1.5432999623989472,0.5907142857142856,7.222857142857143,9.244047619047619
t2,2,4,E,2025,autumn,8–10,4,1.092043942203347,0.8204772026049745,1.3815834367909983,0.675,9.145,10.242916666666666
t2,2,4,E,2025,autumn,10–12,2,1.1545381653367133,1.120641402356466,1.1884349283169608,0.9325000000000001,10.205,11.778333333333332
t2,2,4,E,2025,autumn,12+,7,1.0061022120518688,0.9499526775355682,1.0293877621646665,0.951904761904762,13.44,12.85452380952381
t2,2,4,E,2025,spring,2–4,76,1.4837846992469357,0.8249150638391145,2.2830634920634925,0.20296052631578948,3.204605263157895,4.792543859649123
t2,2,4,E,2025,spring,4–6,118,1.3370338049203088,1.0967540736469323,1.718606184159433,0.3858050847457627,5.002372881355932,6.840070621468927
t2,2,4,E,2025,spring,6–8,164,1.330618873368793,0.9784704341148305,1.578127817740998,0.6242784552845528,6.987987804878049,8.963729674796749
t2,2,4,E,2025,spring,8–10,79,1.3073300573300572,1.1615069124423965,1.4335822618723915,0.8547362869198313,8.867088607594937,11.316181434599157
t2,2,4,E,2025,spring,10–12,37,1.226718047527296,1.1219999999999999,1.314597588791137,0.9465315315315316,11.004054054054054,13.30153153153153
t2,2,4,E,2025,spring,12+,12,0.9999972144006962,0.7697927117902806,1.0513013302486987,0.8398611111111111,12.634166666666667,11.620694444444444
t2,2,4,E,2025,summer,2–4,34,1.5420558862552447,0.7817781177156178,2.061922431211743,0.18313725490196078,3.0158823529411767,4.5493137254901965
t2,2,4,E,2025,summer,4–6,23,1.202898550724638,0.7223828264758497,1.403230012300123,0.26811594202898553,4.980869565217391,5.550579710144928
t2,2,4,E,2025,summer,6–8,19,0.9094061551798872,0.5957835396215678,1.1168990740133617,0.32105263157894737,6.980526315789473,6.152631578947369
t2,2,4,E,2025,summer,8–10,10,0.7171721548923884,0.669021163106841,0.9147731142516601,0.3696666666666667,8.756,7.120166666666667
t2,2,4,E,2025,summer,10–12,2,0.8849860816637333,0.8606492026380754,0.9093229606893911,0.6841666666666667,10.93,9.6875
t2,2,4,E,2025,winter,2–4,176,1.4396252804938723,0.8995488245049262,1.9718580792248503,0.16668560606060606,3.180340909090909,4.670975378787879
t2,2,4,E,2025,winter,4–6,228,1.2018664392541634,0.7985755482157106,1.5125349667103227,0.2966812865497076,5.012938596491228,5.996337719298245
t2,2,4,E,2025,winter,6–8,244,1.2819148936170213,0.947531456113648,1.5790469653227817,0.6110655737704918,7.062049180327869,8.957110655737704
t2,2,4,E,2025,winter,8–10,130,1.306443533697632,1.1895051604128333,1.413428889242447,0.8660641025641025,8.902,11.344448717948719
t2,2,4,E,2025,winter,10–12,55,1.185308056872038,1.0878204263893414,1.273777942708981,0.9565757575757575,10.859272727272726,12.679151515151515
t2,2,4,E,2025,winter,12+,8,0.9797514033680832,0.9485548480530979,1.0125175387245746,0.9845833333333334,12.45125,12.311458333333333
t2,2,4,E,2026,winter,2–4,20,1.352883877895383,0.7896568055960362,1.8954895273934118,0.13991666666666666,3.0585,4.2345
t2,2,4,E,2026,winter,4–6,10,1.1998621262772207,1.1526181878464188,1.6996958866315526,0.3651666666666667,5.139,7.0603333333333325
t2,2,4,E,2026,winter,6–8,9,1.5212660731948564,1.443992773261066,1.5595744680851062,0.8857407407407407,7.288888888888888,10.922407407407407
t2,2,4,E,2026,winter,8–10,12,1.4020179751313668,1.3614087915302506,1.4209875973002268,0.9791666666666666,8.928333333333333,12.427083333333334
t2,2,4,E,2026,winter,12+,4,1.1518916831268946,1.0985700439070203,1.206363617289897,0.9766666666666667,12.415,14.279583333333333
t2,2,5,ESE,2024,autumn,2–4,29,1.0117994100294987,0.6749723145071983,1.8802588996763754,0.14666666666666667,2.863793103448276,3.840632183908046
t2,2,5,ESE,2024,autumn,4–6,2,0.43020748726837676,0.38624897715946027,0.4741659973772932,0.013333333333333334,4.720000000000001,1.9875000000000003
t2,2,5,ESE,2024,autumn,6–8,2,0.5741693509902172,0.4701555416368408,0.6781831603435934,0.11833333333333335,6.695,3.9158333333333335
t2,2,5,ESE,2024,spring,2–4,24,1.4609686903458816,0.8236041225282487,2.2888438112379483,0.23972222222222225,3.172083333333333,5.0825
t2,2,5,ESE,2024,spring,4–6,13,1.0091053048297705,0.9031339031339032,1.234234234234234,0.1591025641025641,4.57923076923077,4.968333333333333
t2,2,5,ESE,2024,spring,8–10,1,0.9032738095238095,0.9032738095238095,0.9032738095238095,0.49333333333333335,8.96,8.093333333333334
t2,2,5,ESE,2024,summer,2–4,47,1.3465703971119134,0.8161382536382535,1.9115744808445951,0.13397163120567376,2.8504255319148935,3.995886524822695
t2,2,5,ESE,2024,summer,4–6,4,0.3450286113114057,0.3131509592250222,0.3541544708448118,0.009583333333333333,4.96,1.6170833333333334
t2,2,5,ESE,2025,autumn,2–4,18,1.041020942793648,0.6130420632983483,1.4912620151384197,0.04055555555555555,2.589444444444444,2.7537037037037035
t2,2,5,ESE,2025,autumn,4–6,1,2.2465618860510808,2.2465618860510808,2.2465618860510808,0.9116666666666666,5.09,11.435
t2,2,5,ESE,2025,spring,2–4,54,1.289522095185346,0.8615324114720514,1.7554135778384703,0.1391111111111111,3.1985185185185183,4.2530370370370365
t2,2,5,ESE,2025,spring,4–6,18,1.1846973732802175,0.9785733213933258,1.5245048425358994,0.27143518518518517,4.908888888888889,5.818287037037037
t2,2,5,ESE,2025,spring,6–8,1,0.9844409282700421,0.9844409282700421,0.9844409282700421,0.27,6.32,6.221666666666667
t2,2,5,ESE,2025,spring,8–10,2,0.8765342188543949,0.6745643079655652,1.0785041297432245,0.5033333333333334,8.535,7.6125
t2,2,5,ESE,2025,spring,10–12,2,1.134356634573719,1.1155208587233236,1.1531924104241145,0.8858333333333333,10.870000000000001,12.330833333333334
t2,2,5,ESE,2025,summer,2–4,18,1.6967273395844824,1.1273403830236606,2.673828125,0.2635185185185185,2.895555555555555,5.376666666666667
t2,2,5,ESE,2025,summer,4–6,8,0.8922029286355476,0.4712907676627822,1.4072216020932355,0.26791666666666664,5.09625,5.260208333333334
t2,2,5,ESE,2025,summer,6–8,2,0.7418257263558654,0.7057960296061635,0.7778554231055673,0.20083333333333336,7.18,5.34
t2,2,5,ESE,2025,winter,2–4,8,1.4967535792931397,0.9470972259552136,1.8254638779095298,0.061250000000000006,2.69,3.8225
t2,2,5,ESE,2026,winter,2–4,3,1.4687074829931972,0.9344185923396595,1.9414965986394557,0.16111111111111112,2.723333333333333,4.077222222222222
t2,2,5,ESE,2026,winter,4–6,1,2.4640371229698377,2.4640371229698377,2.4640371229698377,0.8733333333333334,4.31,10.62
t2,2,6,SE,2024,autumn,2–4,1,0.872937293729373,0.872937293729373,0.872937293729373,0.008333333333333333,2.02,1.7633333333333334
t2,2,6,SE,2024,autumn,4–6,1,2.4926650366748166,2.4926650366748166,2.4926650366748166,0.8416666666666667,4.09,10.195
t2,2,6,SE,2024,spring,2–4,6,1.4257433025911288,0.7381187652926784,1.7506547619047619,0.12027777777777778,2.783333333333333,3.9736111111111114
t2,2,6,SE,2024,summer,2–4,30,1.735339779114098,0.9493452606335984,2.3399930522198584,0.15466666666666665,2.5316666666666667,4.289111111111111
t2,2,6,SE,2024,summer,4–6,2,1.9533376196519288,1.613049547222503,2.293625692081354,0.5066666666666667,4.225,8.113333333333333
t2,2,6,SE,2025,autumn,2–4,5,0.6768916155419223,0.44941427050053245,0.8991596638655464,0.019,2.77,2.1493333333333333
t2,2,6,SE,2025,spring,2–4,20,0.9154038715811681,0.6081678183449741,1.6918132981665388,0.09108333333333332,2.631,3.181
t2,2,6,SE,2025,spring,4–6,3,0.2388767323121809,0.14585639257411687,0.2753712311053489,0.010555555555555556,4.376666666666666,0.8833333333333334
t2,2,6,SE,2025,summer,2–4,11,1.1697341513292436,0.6913537334125569,2.2646675134291234,0.23318181818181818,3.0645454545454545,4.8539393939393936
t2,2,6,SE,2025,summer,4–6,2,0.5503240106601555,0.44359047608412994,0.6570575452361811,0.08083333333333333,5.205,2.9658333333333338
t2,2,6,SE,2025,summer,6–8,2,0.3430972264394398,0.30898725668245974,0.37720719619641985,0.02666666666666667,7.24,2.4683333333333333
t2,2,6,SE,2026,winter,2–4,1,2.5491367861885794,2.5491367861885794,2.5491367861885794,0.01,2.51,6.398333333333333
t2,2,7,SSE,2024,autumn,2–4,3,2.1232782369146004,1.3587882412643177,2.3436904005085823,0.13444444444444445,2.853333333333333,4.465555555555555
t2,2,7,SSE,2024,spring,2–4,2,1.6180013625665801,1.3549408522234612,1.881061872909699,0.050833333333333335,2.205,3.496666666666667
t2,2,7,SSE,2024,summer,2–4,40,1.186830687830688,0.7402088589851415,1.6432336182336182,0.09137500000000001,2.7634999999999996,3.3632083333333336
t2,2,7,SSE,2024,summer,4–6,2,0.7141480275293886,0.480914459033711,0.9473815960250661,0.11833333333333335,5.025,3.418333333333333
t2,2,7,SSE,2025,autumn,2–4,6,1.0258150068538052,0.6736121301051602,1.6147802871148458,0.12027777777777778,2.7416666666666667,3.5141666666666667
t2,2,7,SSE,2025,autumn,4–6,1,1.4592457420924572,1.4592457420924572,1.4592457420924572,0.525,5.48,7.996666666666666
t2,2,7,SSE,2025,spring,2–4,2,2.4071416307673097,1.7945795873134796,3.01970367422114,0.4016666666666667,2.925,6.9
t2,2,7,SSE,2025,summer,2–4,10,1.3133012088547853,0.6143714714823393,2.3076923076923075,0.19716666666666666,2.967,4.447166666666667
t2,2,7,SSE,2025,summer,4–6,1,1.7644661776691115,1.7644661776691115,1.7644661776691115,0.42,4.09,7.216666666666666
t2,2,7,SSE,2026,winter,2–4,2,2.19936790505676,2.1029734262125905,2.2957623839009287,0.08333333333333333,2.625,5.693333333333333
t2,2,8,S,2024,autumn,2–4,3,1.4933333333333334,1.067080103359173,2.178514211886305,0.1361111111111111,2.3866666666666667,4.009444444444444
t2,2,8,S,2024,autumn,4–6,1,0.39247311827956993,0.39247311827956993,0.39247311827956993,0.018333333333333333,4.34,1.7033333333333334
t2,2,8,S,2024,summer,2–4,32,0.8211545724748346,0.3854957130811975,1.5325119279982649,0.09348958333333333,2.9503125,3.09859375
t2,2,8,S,2024,summer,4–6,10,0.6336798676235342,0.35768728670696115,0.9657690361119428,0.10200000000000001,4.407,3.1671666666666667
t2,2,8,S,2024,summer,6–8,1,2.096704871060172,2.096704871060172,2.096704871060172,0.9700000000000001,6.98,14.635
t2,2,8,S,2025,autumn,2–4,8,2.234829259190147,1.430263618847434,2.7527307963354475,0.28208333333333335,2.7425,5.7508333333333335
t2,2,8,S,2025,autumn,4–6,1,1.4096749811035523,1.4096749811035523,1.4096749811035523,0.28833333333333333,4.41,6.216666666666666
t2,2,8,S,2025,autumn,6–8,1,0.9274109014675052,0.9274109014675052,0.9274109014675052,0.22,6.36,5.898333333333333
t2,2,8,S,2025,spring,2–4,4,1.1463438025938026,0.8929487523237525,1.4523068132640917,0.03833333333333334,2.3,2.7770833333333336
t2,2,8,S,2025,summer,2–4,7,1.592,1.3153286869729823,2.874675925925926,0.23095238095238096,2.7014285714285715,5.534523809523811
t2,2,8,S,2025,summer,4–6,6,1.1965803032434859,0.9547101609236,1.3393885845672573,0.2011111111111111,4.815,5.347222222222222
t2,2,8,S,2025,summer,6–8,2,1.0255790374909877,0.8566251351838501,1.1945329397981255,0.3358333333333334,6.6899999999999995,6.654999999999999
t2,2,8,S,2026,winter,2–4,3,2.612121212121212,1.5225198038476044,3.0451571792693284,0.16833333333333336,2.25,4.744444444444444
t2,2,9,SSW,2024,autumn,2–4,8,1.8625391536350442,0.729586129753915,2.8638301360878833,0.20145833333333332,2.79,4.907708333333333
t2,2,9,SSW,2024,autumn,4–6,4,1.658091646875639,1.4720822667804323,1.7410836307912196,0.4216666666666667,4.5925,7.212083333333334
t2,2,9,SSW,2024,spring,2–4,7,0.7689594356261024,0.6356866173042643,1.097849854227405,0.025714285714285714,2.915714285714286,2.535476190476191
t2,2,9,SSW,2024,spring,4–6,2,1.5014618358921308,1.2787654219509945,1.724158249833267,0.4283333333333333,5.01,7.344166666666666
t2,2,9,SSW,2024,summer,2–4,36,0.9903746995667108,0.6298618360697226,1.8518195896244678,0.12449074074074074,2.7777777777777777,3.48212962962963
t2,2,9,SSW,2024,summer,4–6,16,0.486914901272,0.37220171469397473,0.5934948698146514,0.11041666666666666,4.81125,3.2698958333333334
t2,2,9,SSW,2024,summer,6–8,7,0.6034841393655747,0.2691712319898559,1.2604030455139832,0.2671428571428572,6.3,4.986190476190477
t2,2,9,SSW,2024,summer,8–10,1,1.0007645259938838,1.0007645259938838,1.0007645259938838,0.5683333333333334,8.72,8.726666666666667
t2,2,9,SSW,2025,autumn,2–4,12,1.589674126423243,0.8520575010219377,1.9972483291562235,0.1525,3.1108333333333333,4.435138888888889
t2,2,9,SSW,2025,autumn,4–6,3,1.6155606407322654,1.2501822811504464,1.8523064641569824,0.3427777777777778,4.176666666666667,6.397777777777779
t2,2,9,SSW,2025,autumn,6–8,2,0.8888467256605654,0.8619123979180021,0.9157810534031289,0.23416666666666663,6.734999999999999,6.0216666666666665
t2,2,9,SSW,2025,spring,2–4,17,1.241308793456033,0.7604166666666667,1.893250688705234,0.07676470588235294,2.5741176470588236,3.3160784313725493
t2,2,9,SSW,2025,spring,6–8,2,0.8116954012481107,0.6695347161279313,0.9538560863682901,0.32583333333333336,7.415,6.170833333333333
t2,2,9,SSW,2025,summer,2–4,17,1.2092827004219409,0.8894927536231885,1.6130185979971388,0.15529411764705883,2.9705882352941178,4.25264705882353
t2,2,9,SSW,2025,summer,4–6,7,1.8780780780780781,0.7862015993265994,2.3000009006088113,0.5147619047619048,5.045714285714285,8.676904761904762
t2,2,9,SSW,2025,summer,6–8,2,1.2398553191029569,1.0813019659962075,1.3984086722097062,0.5641666666666667,7.0649999999999995,8.523333333333333
t2,2,9,SSW,2025,summer,8–10,3,0.7385503783353248,0.6560582315616774,0.7428139776905105,0.265,8.6,5.937222222222222
t2,2,9,SSW,2025,winter,2–4,1,1.0905511811023623,1.0905511811023623,1.0905511811023623,0.01,2.54,2.77
t2,2,9,SSW,2026,winter,2–4,4,2.10490651538389,1.67195173295472,2.5836256492569616,0.10375000000000001,2.8449999999999998,5.8625
t2,2,9,SSW,2026,winter,4–6,2,0.9102316150603847,0.6669520907160331,1.1535111394047364,0.009166666666666667,4.545,4.149166666666666
t2,2,9,SSW,2026,winter,6–8,1,0.48574390876101614,0.48574390876101614,0.48574390876101614,0.005,6.43,3.1233333333333335
t2,2,10,SW,2024,autumn,2–4,46,1.2051007147498376,0.7276395856558899,1.9817707192405984,0.16039855072463768,2.819130434782609,4.18963768115942
t2,2,10,SW,2024,autumn,4–6,27,1.4397283531409166,1.208681128443578,1.64929815051776,0.4148148148148148,4.921481481481481,6.805555555555555
t2,2,10,SW,2024,autumn,6–8,14,1.459154026111237,1.1382448323777914,1.5246811034821626,0.6948809523809524,6.741428571428571,9.262738095238095
t2,2,10,SW,2024,autumn,8–10,4,0.5433034518537108,0.34667770519746194,0.8306812293865026,0.28583333333333333,8.45,5.272916666666667
t2,2,10,SW,2024,spring,2–4,43,0.9322638146167558,0.5253574639024664,1.6031608138750995,0.12310077519379846,3.033023255813953,3.5509302325581396
t2,2,10,SW,2024,spring,4–6,25,0.8367289190718733,0.5927021696252466,1.1478209658421672,0.16086666666666666,4.8604,4.441933333333333
t2,2,10,SW,2024,spring,6–8,1,1.0575475874280655,1.0575475874280655,1.0575475874280655,0.5383333333333333,7.53,7.963333333333334
t2,2,10,SW,2024,spring,8–10,1,1.1442939244663384,1.1442939244663384,1.1442939244663384,0.71,8.12,9.291666666666666
t2,2,10,SW,2024,summer,2–4,66,0.8769788182831662,0.4999616754321832,1.710620499447324,0.10444444444444445,2.995151515151515,3.3072373737373737
t2,2,10,SW,2024,summer,4–6,36,0.8087080834747058,0.4852309076369452,1.2806965335445648,0.12967592592592592,4.7975,4.108101851851852
t2,2,10,SW,2024,summer,6–8,10,1.1463695175671937,0.491470733910206,1.177957097783171,0.3426666666666667,6.848000000000001,6.3468333333333335
t2,2,10,SW,2024,summer,8–10,6,0.624270620822345,0.380870686026936,0.707282340320976,0.2625,8.63,5.665833333333334
t2,2,10,SW,2024,summer,10–12,1,1.1042446941323347,1.1042446941323347,1.1042446941323347,0.9349999999999999,10.68,11.793333333333335
t2,2,10,SW,2024,winter,2–4,1,2.7628384687208216,2.7628384687208216,2.7628384687208216,0.8216666666666667,3.57,9.863333333333333
t2,2,10,SW,2025,autumn,2–4,28,1.28872436940304,0.8403277063100626,1.4280098636495504,0.12755952380952382,3.222142857142857,4.177559523809523
t2,2,10,SW,2025,autumn,4–6,43,1.2267573696145124,1.092281916062404,1.4708431836091411,0.29767441860465116,4.984186046511628,6.169302325581395
t2,2,10,SW,2025,autumn,6–8,36,1.262925548272685,0.9784612189187585,1.4125697449120813,0.5767129629629629,6.985555555555555,8.453935185185184
t2,2,10,SW,2025,autumn,8–10,7,1.1607205316544247,0.829747794284494,1.196953359336225,0.6616666666666667,8.707142857142857,8.953809523809523
t2,2,10,SW,2025,autumn,10–12,1,0.9325281803542672,0.9325281803542672,0.9325281803542672,0.7433333333333333,10.35,9.651666666666666
t2,2,10,SW,2025,spring,2–4,38,1.5701907036700034,0.753404893813481,2.2004254254254256,0.20464912280701755,2.9523684210526313,4.6684210526315795
t2,2,10,SW,2025,spring,4–6,28,1.1983730845446212,0.9224358175473579,1.706557835652535,0.3473809523809524,4.876428571428571,6.075
t2,2,10,SW,2025,spring,6–8,8,0.44073564084724803,0.24633339414469196,0.7600754326174458,0.13333333333333333,6.73,3.706875
t2,2,10,SW,2025,spring,8–10,1,0.46165008291873966,0.46165008291873966,0.46165008291873966,0.06833333333333334,8.04,3.7116666666666664
t2,2,10,SW,2025,summer,2–4,41,1.4646739130434783,0.908199643493761,2.124113475177305,0.1886178861788618,2.9680487804878046,4.682642276422764
t2,2,10,SW,2025,summer,4–6,32,1.2025261424359681,0.8541269835364613,1.428268018018018,0.27447916666666666,4.8784374999999995,5.55734375
t2,2,10,SW,2025,summer,6–8,19,0.9018759018759019,0.7448847720906545,1.1150281720207036,0.33236842105263154,6.701052631578947,6.75
t2,2,10,SW,2025,summer,8–10,10,0.8240110630429731,0.7019117090702734,1.2026757999772482,0.5325,8.959999999999999,8.898666666666667
t2,2,10,SW,2025,winter,2–4,31,1.058365758754864,0.5291563915811206,1.710163139329806,0.06344086021505375,2.6783870967741934,3.166021505376344
t2,2,10,SW,2025,winter,4–6,17,0.921863799283154,0.32924836601307184,1.2633517495395947,0.21166666666666667,5.074117647058824,4.705686274509804
t2,2,10,SW,2025,winter,6–8,10,1.1640698772426818,1.0055403530566398,1.3342381623267263,0.49683333333333335,6.773000000000001,7.888166666666666
t2,2,10,SW,2025,winter,8–10,1,1.4694444444444443,1.4694444444444443,1.4694444444444443,0.98,8.4,12.343333333333334
t2,2,10,SW,2026,winter,2–4,32,1.7181877577285742,0.9816966824969334,2.4578979285638747,0.17947916666666666,2.970625,4.976770833333333
t2,2,10,SW,2026,winter,4–6,31,1.3132999443516973,1.0661717556210435,1.7317973128932604,0.33543010752688174,4.985806451612904,6.4796774193548385
t2,2,10,SW,2026,winter,6–8,32,0.8622649224455309,0.6857081857287448,1.33899848731862,0.37963541666666667,6.95625,6.6896354166666665
t2,2,10,SW,2026,winter,8–10,4,1.0928762260284,0.7883455972364045,1.2744046451570723,0.6058333333333333,8.555,8.449583333333333
t2,2,10,SW,2026,winter,10–12,2,1.2009802387314603,1.1927647974773181,1.2091956799856023,0.9724999999999999,11.31,13.577499999999999
t2,2,11,WSW,2024,autumn,2–4,59,1.2559055118110236,0.6946336321242077,1.736244770911398,0.13940677966101694,3.0549152542372884,4.018785310734463
t2,2,11,WSW,2024,autumn,4–6,102,1.066905994660626,0.79764066504398,1.4435450274463675,0.24807189542483662,5.030098039215686,5.584444444444444
t2,2,11,WSW,2024,autumn,6–8,91,0.9255663430420712,0.5771604010141012,1.1350473594333144,0.31672161172161173,6.949340659340659,6.061831501831501
t2,2,11,WSW,2024,autumn,8–10,69,0.973693502824859,0.7220245156188216,1.1778593913955928,0.5804106280193236,9.015797101449277,8.477222222222222
t2,2,11,WSW,2024,autumn,10–12,55,0.9803073967339097,0.694031387319523,1.062475826809385,0.7223939393939395,10.870545454545454,9.692363636363638
t2,2,11,WSW,2024,autumn,12+,76,0.8925429964918286,0.7614991324440366,0.9555169092465753,0.8658771929824562,13.827763157894738,11.481513157894737
t2,2,11,WSW,2024,spring,2–4,69,1.329842931937173,0.6257309941520468,1.9039473684210526,0.18055555555555555,3.171884057971014,4.476497584541063
t2,2,11,WSW,2024,spring,4–6,148,1.1465238419221677,0.7529584077879532,1.5161853840839143,0.26966216216216216,5.062635135135135,5.732668918918919
